Folder,segment_id,speaker,speaker_segment_id,start_time,end_time,duration,video_file,audio_file,transcript,Emotion Audio (final),Text Emotion (final),Video Emotion (final),Final Overall (majority of modalities),Audio Clarity (final),Speaker Gender (any),Speaker Identity (any)
videoplayback (33),1,SPEAKER_01,1,82.34721875,87.46034375,5.113125,videos/SPEAKER_01/SPEAKER_01_segment_0001.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0001.wav,الراجل ممسكش نفسه من الفرحة وقعد ينمطط ويشكر ربنا ويحمده عالنعمة اللي ادهاله,Happiness,Happiness,Happiness,Happiness,Clear,Male,sayed ragab
videoplayback (34),0,SPEAKER_01,0,34.20284375,46.13346875,11.930625,videos/SPEAKER_01/SPEAKER_01_segment_0000.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0000.wav,ولقيته الصبح داخل عليا وبيقول لي متشيلش هم يا بابا أنا مش هكمل وهشتغل ومتضايقش نفسك فرحت فرحت أن ابني حاسس بي,Sadness,Happiness,Sadness,Sadness,Clear,Male,commoner
videoplayback (34),1,SPEAKER_01,1,79.30971875,88.30409375,8.994375,videos/SPEAKER_01/SPEAKER_01_segment_0001.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0001.wav,كان ناقص يقولولي بتخلفوا أصلاً ليه؟ مع إني والمصحف كان معايا اللي يكفيني أنا وأمه وأخواته بس هي الظروف,Sadness,Sadness,Sadness,Sadness,Clear,Male,commoner
videoplayback (34),2,SPEAKER_01,2,89.90721875,93.36659375,3.459375,videos/SPEAKER_01/SPEAKER_01_segment_0002.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0002.wav,ابني خبطته عربية قبل امتحان الثانوية بشهر,Sadness,Sadness,Sadness,Sadness,Clear,Male,commoner
videoplayback (34),3,SPEAKER_01,3,94.98659375,99.37409375,4.3875,videos/SPEAKER_01/SPEAKER_01_segment_0003.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0003.wav,ابني كان متفوق في دراسته وكان دايماً من الأوائل,Sadness,Happiness,Sadness,Sadness,Clear,Male,commoner
videoplayback (34),4,SPEAKER_01,4,108.6047188,112.4353438,3.830625,videos/SPEAKER_01/SPEAKER_01_segment_0004.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0004.wav,كان نفسه كان نفسه يخش كلية الأعلام ويطلع صحفي,Sadness,Sadness,Sadness,Sadness,Clear,Male,commoner
videoplayback (34),5,SPEAKER_01,5,138.3215938,143.6372188,5.315625,videos/SPEAKER_01/SPEAKER_01_segment_0005.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0005.wav,ولما أمه تعبت وبقت محتاجة مصاريف علاج يا اعالجها يا اعلمه,Sadness,Sadness,Sadness,Sadness,Clear,Male,commoner
videoplayback (34),6,SPEAKER_01,6,145.1390938,150.0159688,4.876875,videos/SPEAKER_01/SPEAKER_01_segment_0006.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0006.wav,لحد ما جت كورونا وخلصت على الباقي وخربت بيتي أعمل إيه؟,Sadness,Anger,Sadness,Sadness,Clear,Male,commoner
videoplayback (34),7,SPEAKER_01,7,153.2053438,162.7903438,9.585,videos/SPEAKER_01/SPEAKER_01_segment_0007.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0007.wav,ومحدش يقول لي قانون أنا بقيت أكره الكلمة دي هو القانون ده إيه؟ مالهوش روح؟ ولا روحه هي كمان طلعت مع روحي؟,Sadness,Anger,Sadness,Sadness,Clear,Male,commoner
videoplayback (35),0,SPEAKER_00,0,8.48534375,12.95721875,4.471875,videos/SPEAKER_00/SPEAKER_00_segment_0000.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0000.wav,والله يا دكتور دكتور محمود هو اللي شاطر جداً وبيوصل لنا المعلومات كويس اوي,Happiness,Happiness,Happiness,Happiness,Clear,Male,commoner
videoplayback (35),1,SPEAKER_00,1,17.71596875,24.06096875,6.345,videos/SPEAKER_00/SPEAKER_00_segment_0001.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0001.wav,دكتور أنا آسف مش قصدي بس هو في حاجة معينة؟,Fear,Neutral,Neutral,Neutral,Clear,Male,commoner
videoplayback (35),2,SPEAKER_02,0,27.06471875,31.99221875,4.9275,videos/SPEAKER_02/SPEAKER_02_segment_0000.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0000.wav,ممكن لو سمحت تمسح الصور اللي على موبايلك بتاعت زميلتك راشا؟,Disgust,Disgust,Anger,Disgust,Clear,Female,nermeen elfeky
videoplayback (35),3,SPEAKER_02,1,35.65409375,46.55534375,10.90125,videos/SPEAKER_02/SPEAKER_02_segment_0001.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0001.wav,أعتقد أنا كلامي واضح وصريحة معاك وياريت تحترم الصراحة دي واوعى تقولي أن أنت متعرفش حاجة عن الموضوع ده لأن البنت حكت لي على كل حاجة,Anger,Anger,Anger,Anger,Clear,Female,nermeen elfeky
videoplayback (35),4,SPEAKER_02,2,49.82909375,55.90409375,6.075,videos/SPEAKER_02/SPEAKER_02_segment_0002.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0002.wav,وهي هتكذب لي مفيش منطق في الدنيا يخليها تقول حاجة زي كده هو في حد بيشوشر على نفسه,Neutral,Anger,Surprise,Neutral,Clear,Female,nermeen elfeky
videoplayback (35),5,SPEAKER_00,2,57.13596875,61.28721875,4.15125,videos/SPEAKER_00/SPEAKER_00_segment_0002.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0002.wav,والله يا دكتور الصراحة يعني أنا معرفش حضرتك بتتكلمي عن ايه بالظبط,Neutral,Surprise,Fear,Neutral,Clear,Male,commoner
videoplayback (35),6,SPEAKER_02,3,72.13784375,77.99346875,5.855625,videos/SPEAKER_02/SPEAKER_02_segment_0003.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0003.wav,ومش هقولك أنت معندكش إخوات بنات تخاف عليهم لا أنا هقولك حاجة تانية خالص,Sadness,Disgust,Sadness,Sadness,Clear,Female,nermeen elfeky
videoplayback (35),7,SPEAKER_02,4,79.03971875,85.45221875,6.4125,videos/SPEAKER_02/SPEAKER_02_segment_0004.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0004.wav,لو صورة من الصور دي اتنشرت في الجامعة لأي حد أنا ساعتها اللي هعرف أتصرف معاك,Anger,Anger,Anger,Anger,Clear,Female,nermeen elfeky
videoplayback (35),8,SPEAKER_02,5,109.7522188,114.7134688,4.96125,videos/SPEAKER_02/SPEAKER_02_segment_0005.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0005.wav,عشان البنت دي لو حصل لها أي حاجة صدقني والله هتتردلك,Sadness,Anger,Sadness,Sadness,Clear,Female,nermeen elfeky
videoplayback (35),9,SPEAKER_02,6,177.2859688,181.2347188,3.94875,videos/SPEAKER_02/SPEAKER_02_segment_0006.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0006.wav,أنا عايزة مدير شؤون الطالبة وعايزة ولي امر الولد ده,Anger,Anger,Anger,Anger,Clear,Female,nermeen elfeky
videoplayback (36),0,SPEAKER_01,0,18.23909375,28.66784375,10.42875,videos/SPEAKER_01/SPEAKER_01_segment_0000.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0000.wav,مفيش أي حاجة من اللي أنتي بتهري فيه ده خالص يا هدى أنا ليا عندها بنتي بس وبنتي مينفعش تبات عند راجل غريب وطلبتها بالأدب منفعش فاطلبها بقلة الأدب فهمتي يا ولا الغباوة راكباكي؟,Anger,Anger,Anger,Anger,Clear,Male,ahmed magdy
videoplayback (36),1,SPEAKER_02,0,32.00909375,36.02534375,4.01625,videos/SPEAKER_02/SPEAKER_02_segment_0000.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0000.wav,محدش شايف الهرية والنكتة اللي انت فيها؟ طب ده انت مفضوح وشكلك زبالة,Anger,Disgust,Anger,Anger,Clear,Female,commoner
videoplayback (36),2,SPEAKER_01,1,38.25284375,44.49659375,6.24375,videos/SPEAKER_01/SPEAKER_01_segment_0001.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0001.wav,أهري وانكت براحتي أدي طلقتي وأدي بنتي خليكي بره الموضوع ده يا هدى ومتقوليش في كلمة تاني فاهمة ولا مش فاهمة,Anger,Anger,Anger,Anger,Clear,Male,ahmed magdy
videoplayback (36),3,SPEAKER_00,0,59.85284375,65.13471875,5.281875,videos/SPEAKER_00/SPEAKER_00_segment_0000.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0000.wav,طب المسي البت كده؟ ولا هوبي تحت حتى؟ وأنا أوريكي الوش الثاني يا هدى,Anger,Anger,Anger,Anger,Clear,Male,ahmed magdy
videoplayback (37),1,SPEAKER_04,1,8.72159375,13.27784375,4.55625,videos/SPEAKER_04/SPEAKER_04_segment_0001.mp4,audios/SPEAKER_04/SPEAKER_04_segment_0001.wav,أنا عايزة أقول لكم على حاجة أنا عمري ما فكرت إن أنا أضايقكم أو أزعلكوا,Sadness,Sadness,Fear,Sadness,Clear,Female,commoner
videoplayback (37),10,SPEAKER_03,0,325.0940938,331.4728438,6.37875,videos/SPEAKER_03/SPEAKER_03_segment_0000.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0000.wav,مش ناوي على حاجة يا بسمة هفضل مع فاطمة عادي واستنى على دينا تهدأ لحد ما نشوف حياتنا وامورنا هتمشي إزاي بعد كده,Neutral,Neutral,Neutral,Neutral,Clear,Male,commoner
videoplayback (37),2,SPEAKER_04,2,78.95534375,85.21596875,6.260625,videos/SPEAKER_04/SPEAKER_04_segment_0002.mp4,audios/SPEAKER_04/SPEAKER_04_segment_0002.wav,أنا وعمر حبينا بعض وانتوا عارفين ظروفه كويس مكانش ينفع ان احنا نتجوز غير بالطريقة دي,Sadness,Anger,Sadness,Sadness,Clear,Female,commoner
videoplayback (37),3,SPEAKER_05,0,92.15159375,96.11721875,3.965625,videos/SPEAKER_05/SPEAKER_05_segment_0000.mp4,audios/SPEAKER_05/SPEAKER_05_segment_0000.wav,مكانش فاضلي حاجة في حياتي غير نفرح بيكي,Sadness,Sadness,Sadness,Sadness,Clear,Male,commoner
videoplayback (37),4,SPEAKER_04,3,103.1709688,110.0390938,6.868125,videos/SPEAKER_04/SPEAKER_04_segment_0003.mp4,audios/SPEAKER_04/SPEAKER_04_segment_0003.wav,ونبي يا بابا اهدى عشان خطري أنا أفهمك أنا عمري في حياتي ما كنت أفكر أنه أنا أخرج عن طوعك وأعمل حاجة غصب عنك,Sadness,Fear,Sadness,Sadness,Clear,Female,commoner
videoplayback (37),5,SPEAKER_06,0,185.9765938,198.5653438,12.58875,videos/SPEAKER_06/SPEAKER_06_segment_0000.mp4,audios/SPEAKER_06/SPEAKER_06_segment_0000.wav,تقف جنبي وتفهمني ..عايزاني افهم ايه انا؟ افهم ايه؟ قوليلي جواز في السر افهمه؟ انا افهم حاجة واحدة بس انو لو هو واطي وكلب وحيوان انتي غبية بتمشي وراه,Anger,Anger,Anger,Anger,Clear,Male,commoner
videoplayback (37),6,SPEAKER_02,0,226.5440938,231.3365938,4.7925,videos/SPEAKER_02/SPEAKER_02_segment_0000.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0000.wav,ودينا مراتك دي مضحكتش عليها ولا غلطت في حقها وانت عايش معاها وانت متجوز عليها في السر,Anger,Disgust,Anger,Anger,Clear,Female,asmaa abuelyazeed
videoplayback (37),7,SPEAKER_07,0,239.5547188,247.2834688,7.72875,videos/SPEAKER_07/SPEAKER_07_segment_0000.mp4,audios/SPEAKER_07/SPEAKER_07_segment_0000.wav,لا تشكر تشكر قوي بنت أصول بنت أصول صحيح تخطف الراجل من بيته لكن خايفة على مشاعر مراته وعلى عياله,Anger,Anger,Anger,Anger,Clear,Male,mahmoud elbezzawy
videoplayback (37),8,SPEAKER_01,0,247.5197188,251.3334688,3.81375,videos/SPEAKER_01/SPEAKER_01_segment_0000.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0000.wav,بابا والله فاطمة فعلاً بنت أصول أنا مستغربة جداً من اللي هي عملته ده,Surprise,Surprise,Surprise,Surprise,Clear,Female,asmaa abuelyazeed
videoplayback (37),9,SPEAKER_01,1,318.6815938,324.8240938,6.1425,videos/SPEAKER_01/SPEAKER_01_segment_0001.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0001.wav,والله؟ وناويين على إيه بقى حضرتك والأستاذة فاطمة بعد ما كلنا عرفنا كده؟ نواي على إيه مع دينا والولاد؟,Anger,Anger,Anger,Anger,Clear,Female,asmaa abuelyazeed
videoplayback (38),0,SPEAKER_01,0,7.86096875,13.83471875,5.97375,videos/SPEAKER_01/SPEAKER_01_segment_0000.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0000.wav,ممكن ترد عليا؟ أنا بكلمك بقالي كتير وانت ما بتردش وقلقتني عليك رد عليا عشان خاطري حبيبي,Fear,Fear,Fear,Fear,Clear,Female,asmaa abuelyazeed
videoplayback (38),1,SPEAKER_01,1,30.18659375,34.67534375,4.48875,videos/SPEAKER_01/SPEAKER_01_segment_0001.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0001.wav,أيوة يا معتصم عمالة اكلمك و ببعتلك رسايل و انت مبتردش عليا أنا قلقانة عليك اوي انت فين,Fear,Fear,Fear,Fear,Clear,Female,asmaa abuelyazeed
videoplayback (38),2,SPEAKER_00,0,41.52659375,44.83409375,3.3075,videos/SPEAKER_00/SPEAKER_00_segment_0000.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0000.wav,لا ما هو العربية مبطلة أنا كويس متقلقيش,Neutral,Neutral,Neutral,Neutral,Clear,Male,commoner
videoplayback (38),3,SPEAKER_01,2,118.1222188,122.2734688,4.15125,videos/SPEAKER_01/SPEAKER_01_segment_0002.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0002.wav,ملكش ذنب يعني تدفع تمن حياتي متلخبطة دي تبقى لوحدك في وقت زي ده,Sadness,Sadness,Sadness,Sadness,Clear,Female,asmaa abuelyazeed
videoplayback (38),4,SPEAKER_00,1,128.8884688,132.7022188,3.81375,videos/SPEAKER_00/SPEAKER_00_segment_0001.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0001.wav,أنا كويس يا بسمة والله متشغليش بالك بيا متشيليش ذنب حاجة,Sadness,Neutral,Sadness,Sadness,Clear,Male,commoner
videoplayback (38),5,SPEAKER_00,2,155.6015938,162.1490938,6.5475,videos/SPEAKER_00/SPEAKER_00_segment_0002.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0002.wav,لو إحنا أصلاً كنا مع بعض ومفيش حاجة تمنعنا مكانش في أي حاجة هتتغير في اللي أنا عملته يعني أنت مش مأثرة في حاجة,Sadness,Neutral,Sadness,Sadness,Clear,Male,commoner
videoplayback (38),6,SPEAKER_00,3,194.6503438,198.2109688,3.560625,videos/SPEAKER_00/SPEAKER_00_segment_0003.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0003.wav,كنت بروحله هو أقوله ا عرف أشرح له أنا بحس بإيه,Sadness,Neutral,Sadness,Sadness,Clear,Male,commoner
videoplayback (38),7,SPEAKER_01,3,199.7803438,202.9697188,3.189375,videos/SPEAKER_01/SPEAKER_01_segment_0003.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0003.wav,عارفة مقدرة والله يا حبيبي عشان كده هتجنن وعايزة أبقى معاك,Sadness,Sadness,Sadness,Sadness,Clear,Female,asmaa abuelyazeed
videoplayback (39),0,SPEAKER_02,0,29.98409375,34.69221875,4.708125,videos/SPEAKER_02/SPEAKER_02_segment_0000.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0000.wav,هو في ايه بقى؟ البت دي من ساعة ما جات لا عايزة تقولي حاجة ولا تقول لابوها ايه اللي حصل؟,Anger,Anger,Anger,Anger,Clear,Female,commoner
videoplayback (39),1,SPEAKER_00,0,82.66784375,87.61221875,4.944375,videos/SPEAKER_00/SPEAKER_00_segment_0000.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0000.wav,وأنا يا بنت الناس مش محذرك أول مرة وقايلك إنها هيبقى فيها طلاقك,Neutral,Anger,Anger,Anger,Clear,Male,commoner
videoplayback (39),2,SPEAKER_01,0,99.84659375,104.2003438,4.35375,videos/SPEAKER_01/SPEAKER_01_segment_0000.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0000.wav,وانت عارف ان اللي بتقوله ده اي كلام وان انا حطاك على راسي من فوق طول ما انت ماشي على الحق وبتراعي ربنا,Anger,Anger,Anger,Anger,Clear,Female,commoner
videoplayback (39),3,SPEAKER_00,1,104.5378438,111.0178438,6.48,videos/SPEAKER_00/SPEAKER_00_segment_0001.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0001.wav,هو يرضي ربنا اللي انتي عملتيه يا بنت الناس؟ يرضي ربنا خراب بيت أخويا وطلاقه ووجع قلبه؟ راضيتي ربك يا سماح؟,Anger,Anger,Anger,Anger,Clear,Male,commoner
videoplayback (39),4,SPEAKER_00,2,117.1603438,123.3534688,6.193125,videos/SPEAKER_00/SPEAKER_00_segment_0002.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0002.wav,بقولك ايه انا ملياش في جو اللوع ده وانتي فاهمة كل اتنين مقفول عليهم باب يا اختي لا انتي باسمة ولا انا مسعد,Anger,Anger,Anger,Anger,Clear,Male,commoner
videoplayback (39),5,SPEAKER_00,3,159.2128438,163.2459688,4.033125,videos/SPEAKER_00/SPEAKER_00_segment_0003.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0003.wav,مدام بصيتي فوق كده يبقى انتي عاملة مصيبة نيلتي ايه تاني,Anger,Anger,Anger,Anger,Clear,Male,commoner
videoplayback (40),1,SPEAKER_04,0,120.4847188,132.4997188,12.015,videos/SPEAKER_04/SPEAKER_04_segment_0000.mp4,audios/SPEAKER_04/SPEAKER_04_segment_0000.wav,برضك عند ربنا سهر الليالي عشان ألبس طاقية ده لده؟ و الم وراك و الم ورا اخوك وأخرة المتمة جاي تقولي أن أنا السبب في خراب بيوتكم,Sadness,Anger,Sadness,Sadness,Clear,Female,commoner
videoplayback (40),2,SPEAKER_01,0,140.2284688,143.8228438,3.594375,videos/SPEAKER_01/SPEAKER_01_segment_0000.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0000.wav,هو بس متضايق شوية عشان يعني اللي حصل النهاردة ولا ايه يا عم,Sadness,Neutral,Sadness,Sadness,Clear,Male,commoner
videoplayback (40),3,SPEAKER_00,0,188.6934688,195.0553438,6.361875,videos/SPEAKER_00/SPEAKER_00_segment_0000.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0000.wav,انتي مندفعتش في قرارك احنا فكرنا واتقنينا الحمد لله ان العواطف ما سيطرتش علينا,Happiness,Happiness,Neutral,Happiness,Clear,Male,mahmoud elbezzawy
